issuekey,title,description,component,f4-audit,f4-auth,f4-camel,f4-core,f4-import-export,f4-java-client,f4-jmeter,f4-ldp,f4-message-consumer,f4-oaiprovider,f4-ontology,f4-transform,f4-vagrant,f4-webapp-plus,legacy - FeSL,legacy - Fedora,legacy - GSearch,legacy - OAIProvider,legacy - OSGi,legacy - Trippi,legacy - community extensions,legacy - java-client
FCREPO-478,No SPARQL Support for CONSTRUCT ,"Issuing a SPARQL query for a CONSTRUCT results in an empty response from the tuple query type service and a Exception is thrown when attempting to use the triples query service:  (Via Tuples:) e.g. http://databank.ouls.ox.ac.uk:8080/fedora/risearch?lang=sparql&format=sparql&type=tuples&query=construct%20{%20?x%20dc:title%20?name%20}%20WHERE%20{%20?x%20dc:title%20?name%20}  SPARQL query:   CONSTRUCT { ?x dc:title ?title } WHERE { ?x dc:title ?title }  [' make a graph of all triples with dc:title as a predicate.']  Response: <?xml version=""1.0"" encoding=""UTF-8""?> <sparql xmlns=""http://www.w3.org/2001/sw/DataAccess/rf1/result"">   <head>     <variable name=""subject""/>     <variable name=""predicate""/>     <variable name=""object""/>   </head>   <results>   </results> </sparql>  (regardless to how many dc:title triples are there: e.g. an spo query to pull up 10 dc:title matches - http://databank.ouls.ox.ac.uk:8080/fedora/risearch?lang=spo&format=RDF/XML&type=triples&limit=10&query=*%20%3Cdc:title%3E%20* )  (Via Triples:) http://databank.ouls.ox.ac.uk:8080/fedora/risearch?lang=sparql&format=sparql&type=triples&query=construct%20{%20?x%20dc:title%20?name%20}%20WHERE%20{%20?x%20dc:title%20?name%20}  org.trippi.TrippiException: Unsupported triple query language: sparql   org.trippi.impl.mulgara.MulgaraSession.findTriples(MulgaraSession.java:94)   org.trippi.impl.base.ConcurrentTriplestoreReader.findTriples(ConcurrentTriplestoreReader.java:145)   fedora.server.resourceIndex.ResourceIndexImpl.findTriples(ResourceIndexImpl.java:300)   fedora.server.resourceIndex.ResourceIndexModule.findTriples(ResourceIndexModule.java:317)   org.trippi.server.TrippiServer.find(TrippiServer.java:132)   org.trippi.server.http.TrippiServlet.doFind(TrippiServlet.java:512)   org.trippi.server.http.TrippiServlet.doGet(TrippiServlet.java:377)   fedora.server.access.RISearchServlet.doGet(RISearchServlet.java:99)   org.trippi.server.http.TrippiServlet.doGet(TrippiServlet.java:269)   org.trippi.server.http.TrippiServlet.doPost(TrippiServlet.java:572)   javax.servlet.http.HttpServlet.service(HttpServlet.java:710)   javax.servlet.http.HttpServlet.service(HttpServlet.java:803)   org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:269)   org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:188)   fedora.server.security.servletfilters.FilterSetup.doFilter(FilterSetup.java:235)   org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:215)   org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:188)   fedora.server.security.servletfilters.FilterSetup.doFilter(FilterSetup.java:235)   org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:215)   org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:188)   fedora.server.security.servletfilters.FilterSetup.doFilter(FilterSetup.java:235)   org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:215)   org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:188)   org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:213)   org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:174)   org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:525)   org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:127)   org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:117)   org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:108)   org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:174)   org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:874)   org.apache.coyote.http11.Http11BaseProtocol$Http11ConnectionHandler.processConnection(Http11BaseProtocol.java:665)   org.apache.tomcat.util.net.PoolTcpEndpoint.processSocket(PoolTcpEndpoint.java:528)   org.apache.tomcat.util.net.LeaderFollowerWorkerThread.runIt(LeaderFollowerWorkerThread.java:81)   org.apache.tomcat.util.threads.ThreadPool$ControlRunnable.run(ThreadPool.java:689)   java.lang.Thread.run(Thread.java:619) ",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-479,No SPARQL Support for ASK ,"SPARQL ASK queries return False, regardless to actual match and the response format is not compliant to the SPARQL guidelines for ASK responses.  Spec: http://www.w3.org/TR/rdf-sparql-query/#ask  From a basic query, the following is found (manually) to exist in the triplestore:  <info:fedora/dataset:1> <http://purl.org/dc/elements/1.1/identifier> ""dataset:1"" .  Performing a SPARQL query:  ASK { <info:fedora/dataset:1> dc:identifier ""dataset:1"" }  via: http://databank.ouls.ox.ac.uk:8080/fedora/risearch?lang=sparql&format=sparql&type=tuples&query=ASK%20{%20%3Cinfo:fedora/dataset:1%3E%20dc:identifier%20%22dataset:1%22%20}  Response: <?xml version=""1.0"" encoding=""UTF-8""?> <sparql xmlns=""http://www.w3.org/2001/sw/DataAccess/rf1/result"">   <head>     <variable name=""k0""/>   </head>   <results>     <result>       <k0 datatype=""http://www.w3.org/2001/XMLSchema#boolean"">false</k0>     </result>   </results> </sparql>  Expected response (from the SPARQL spec): <?xml version=""1.0""?> <sparql xmlns=""http://www.w3.org/2005/sparql-results#""         xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""         xsi:schemaLocation=""http://www.w3.org/2001/sw/DataAccess/rf1/result2.xsd"">   <head>   </head>    <boolean>true</boolean>  </sparql>  ",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-480,No SPARQL Support for DESCRIBE,"SPARQL DESCRIBE queries result in an empty response:  DESCRIBE <info:fedora/dataset:1>  via: http://databank.ouls.ox.ac.uk:8080/fedora/risearch?lang=sparql&format=sparql&type=tuples&query=DESCRIBE%20%3Cinfo:fedora/dataset:1%3E  Response: <?xml version=""1.0"" encoding=""UTF-8""?> <sparql xmlns=""http://www.w3.org/2001/sw/DataAccess/rf1/result"">   <head>     <variable name=""subject""/>     <variable name=""predicate""/>     <variable name=""object""/>   </head>   <results>   </results> </sparql>  Simulated response via an SPO query - ""<info:fedora/dataset:1> * *""  via: http://databank.ouls.ox.ac.uk:8080/fedora/risearch?lang=spo&format=RDF/XML&type=triples&query=%3Cinfo:fedora/dataset:1%3E%20*%20*  <?xml version=""1.0"" encoding=""UTF-8""?> <rdf:RDF  xmlns:rdf=""http://www.w3.org/1999/02/22-rdf-syntax-ns#"">  <rdf:Description rdf:about=""info:fedora/dataset:1"">  <rdf:type rdf:resource=""http://vocab.ouls.ox.ac.uk/dataset/scheme#DataSet""/>  <label xmlns=""info:fedora/fedora-system:def/model#"">Dataset: Tick1 audio corpus</label>  <hasModel xmlns=""info:fedora/fedora-system:def/model#"" rdf:resource=""info:fedora/fedora-system:FedoraObject-3.0""/>  <lastModifiedDate xmlns=""info:fedora/fedora-system:def/view#"" rdf:datatype=""http://www.w3.org/2001/XMLSchema#dateTime"">2009-04-07T00:17:14.197Z</lastModifiedDate>  <ownerId xmlns=""info:fedora/fedora-system:def/model#"">fedoraAdmin</ownerId>   <state xmlns=""info:fedora/fedora-system:def/model#"" rdf:resource=""info:fedora/fedora-system:def/model#Active""/>  <createdDate xmlns=""info:fedora/fedora-system:def/model#"" rdf:datatype=""http://www.w3.org/2001/XMLSchema#dateTime"">2009-04-07T00:08:43.667Z</createdDate>  <identifier xmlns=""http://purl.org/dc/elements/1.1/"">dataset:1</identifier>  <disseminates xmlns=""info:fedora/fedora-system:def/view#"" rdf:resource=""info:fedora/dataset:1/DC""/>  <disseminates xmlns=""info:fedora/fedora-system:def/view#"" rdf:resource=""info:fedora/dataset:1/RELS-EXT""/>  <title xmlns=""http://purl.org/dc/elements/1.1/"">Dataset: Tick1 audio corpus</title>  <physicalPath xmlns=""http://vocab.ouls.ox.ac.uk/dataset/scheme#"">/</physicalPath>   <label xmlns=""http://www.w3.org/2000/01/rdf-schema#"">/</label>  <created xmlns=""http://purl.org/dc/terms/"">2006-2-24</created> </rdf:Description>  </rdf:RDF>",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-481,FieldSearch fails when 'pid' not selected,Janna Wemekamp reports:  Fedora's search functions fail with the following error if the pid column isn't requested as part of the result set:      javax.ws.rs.WebApplicationException: fedora.server.errors.StorageDeviceException: Error with sql database. The column name pid was not found in this ResultSet.  This is true of the 'search' web interface and the REST API.  Eg. http://localhost:8080/fedora/objects?title=true&identifier=true&terms=&query=pid~demo%3A*&maxResults=20 http://localhost:8080/fedora/search?title=true&identifier=true&terms=&query=pid~demo%3A*&maxResults=20 ,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-483,Rework Fedora FAQs,"Fedora's FAQs are in a state of disrepair.  They need to be fixed.  The list of new FAQs should include: - High-level stuff from Thorny - Technical FAQs identified by developers (including what's actually frequently asked on the mailing list, etc)",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-484,Update Mulgara to 2.1.1,Update Mulgara (currently 2.0.8) to 2.1.0 when released (imminent).,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-485,Refactoring to Support More Fully-Modularized External Content Manager,"https://fedora-commons.org/confluence/display/DEV/mail/11503765  > [...] As it stands in 3.1, the ValidationUtility class has a > hard-coded rejection of file urls, and the DisseminationService class > fetches external content via it's own WebClient (rather than using the > ExternalContentManager).  These two quirks prevent (as far as I can > tell) an ExternalContentManager module from making non-http content > available as datastreams.   > Would it be reasonable to split FCREPO-453 into 2 issues, so that the > changes allowing an ExternalContentManager module to use non-http urls > were separated from the actual implementation of such a module?   So, just to make sure, the basic strategy you're thinking of is:   First, refactor so that all datastream access (for content stored outside fedora's control) goes consistently through ExternalContentManager.  This includes all runtime access to ""R"" and ""E"" datastreams, as well as ""M"" datastreams when they are ingested by reference.   Next, add file:// (and potentially other) resolutions to an impl of ExternalContentManager (why not DefaultExternalContentManager?), with adequate administrative control over which dirs on the local machine can be loaded from when the URL happens to be a file:/// one. ",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-486,References to in-fedora resources don't work properly in alternate app server contexts,"General, portable, ""relative"" links to in-fedora content were previously handled by variable substitution.  e.g. in a redirect datastream or WSDL text body ""http://local.fedora.server/fedora/risearch"" would be translated at runtime or at serialization time (depending on context) to ""http://localhost:8080/fedora/risearch"", and vice versa.  Now, with repository app server context (e.g. the '/fedora' part) a configurable option, the existing substitution mechanism breaks down.  Since it does NOT substitute local app server context, the app server context will remain an assumption hard-coded in the object and links will fail if the object is ingested into a repository with a different app server context.  That is to say, if an object contains ""http://local.fedora.server/fedora/risearch"", and is ingested into a repository that has app server context ""fedora32"", the resulting URL as dereferenced at runtime will be   ""http://localhost:8080/fedora/risearch"", which is WRONG.  It should be ""http://localhost:8080/fedora32/risearch.    This can be addressed by a) introducing a variable substitution for context only, as in ""http://local.fedora.server/local.fedora.context/risearch"" or b) abandoning explicit variable substitution, and adopt relative or absolute path conventions.  In the case of (b) suggested conventions as discussed at a recent committers meeting (http://fedora-commons.org/confluence/x/w4mv) are    - absolute paths are interpreted as belonging to the same server and port as the fedora instance (equivalent to current local.fedora.server substitution).  i.e. (""/saxon/transform?x=y"" might translate to ""http://localhost:8080/saxon/transform?x=y)   - relative paths are interpreted as belonging to the fedora app server context.  i.e. (""risearch?x=y"" might translate to ""http://localhost:8080/fedora32/risearch?x=y)  CAVEAT The general consensus was to go with (b), path conventions.  However, either (a) or (b)  presents a compatibility problem with previous versions of Fedora, in that objects exported and complying with (a) or (b) conventions will be broken if exported and ingested into any earlier Fedora version.  The reason for this is that earlier fedora versions would not support either expansion scheme, and would not be able to interpret the URLs appropriately.  At present, there doesn't seem to be a good way to support differing app server contexts and link expansion without breaking compatibility.  ",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-487,Implement relative-path solution to deployment-independantlinks,"Implementing solution (b) from FCREPO-486.  Will adopt relative-path conventions to signify URLs that point within the fedora app server context, or outside it (but on the same server/port).  Will use following conventions: absolute path = same server port, but NOT in app server context relative path = in app server context  Notes: - This solution will, at a minimum,  affect WSDL interpretation, object translation, and validation. - relative URLs were previously NOT allowed in referenced content datastreams.  This will force exported foxml using the relative-path conventions to be INCOMPATIBLE with previous fedora versions. ",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-678,SPARQL queries with filter condition on xml:lang don't work,"The following sparql query uses a filter to select all the objects having the dc:title expressed in italian (""it"") language:  select ?o ?t from <#ri>  where {?o <dc:title> ?t . filter( langMatches( lang(?t), ""it"") )}  The query executed by http://localhost:8080/fedora/risearch returns 0 results, while the same query without the filter condition gives the following results: (note: there are several nodes with xml:lang = 'it')  <sparql xmlns=""http://www.w3.org/2001/sw/DataAccess/rf1/result"">   <head>     <variable name=""o""/>     <variable name=""t""/>   </head>   <results>     <result>       <o uri=""info:fedora/shoah:45651""/>       <t xml:lang=""it"">Intervista a Aldo Isaia Zargani, Rome - Italy</t>     </result>     <result>       <o uri=""info:fedora/shoah:41732""/>       <t xml:lang=""en"">Interview with Miezyslaw Rudnicki, Rome - Italy</t>     </result>     <result>       <o uri=""info:fedora/shoah:24954""/>       <t xml:lang=""en"">Interview with Leo Lev Zelikowski, Montreal - Canada</t>     </result>     <result>       <o uri=""info:fedora/shoah:44169""/>       <t xml:lang=""it"">Intervista a Franco Bemporad, Florence - Italy</t>     </result>    [CUT]  Which is the correct way to filter on xml:lang with sparql/Mulgara in Fedora 3.1?",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FCREPO-488,Consistent Exception Handling,"Exception handling practices need to be defined and applied consistently to the codebase.  Look at ""Effective Java Exceptions"" as an example.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
