issuekey,title,description,component,Altmetrics,Audio Solution Pack,BagIt,Basic Image Solution Pack,Batch,Batch Ingest Module 6.x (Deprecated),Book Batch,Book Solution Pack,Bookmark,Checksum,Checksum Checker,Collection Manager 6.x (Deprecated),Collection Solution Pack,Compound Object Solution Pack,Content Model Viewer 6.x (Deprecated),Disk Image Solution Pack,Documentation,Drupal Servlet Filter,Entities Solution Pack,FITS module,Fedora Microservices,Harvester Module 6.x (Deprecated),IP Embargo,Image Annotation Solution Pack,Importer,Internet Archive Bookreader,Islandora Image Viewer (Deprecated),Islandora Module (Core),JWPlayer,Large Image Solution Pack,MARCXML,Newspaper Batch,Newspaper Solution Pack,OAI Provider,OCR,Object Field (PID Field),Objective Forms,Ontology,OpenSeadragon,PDF Solution Pack,PDF.js,PHP Lib,PREMIS,Paged Content,Pathauto,Populator,Scholar Module,Scholar Module 6.x (Deprecated),Simple Workflow,Solr Facet Pages,Solr Metadata,Solr Search,Solr Views,Sync (Deprecated),Tuque API,Usage Stats,User Interface,Video Solution Pack,Video.js,Virtual machine,Web ARChive Solution Pack,XACML Editor,XACML Policies,XML Form Builder,XML Form Element: FieldPanel,XML Sitemap,citeproc-php
ISLANDORA-719,"Solr: variable date ranges, date slider/graph, date picker, exposed result limits, sorting",Some improvements for islandora_solr_search D6: - added functionality to render variable date range facets. A new date range is calculated based on the current date filter - added a tool which replaces the date range facets with a slider and graph. - added a date range filter as two text fields with optional jquery datepicker. - backported sorting (with block) from islandora_solr 7 - added exposed result limits as links,Solr Search,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-720,add configuration to allow admins to tell islandora to verify ssl peers or not.,add configuration to allow admins to tell islandora to verify ssl peers or not.  this would affect islandora 6 and 7.,Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-721,ZIP compression on second page load,I've seen this in a couple places when we output XML or JSON and try to not output any of hte drupal stuff to the screen. On the second page load drupal will try to send a zipped version. ,OAI Provider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-723,Remove IMT references from pageCModel,"From Alan:  The file, the class and the method for displaying the page view has referenced IMT for historical reasons. This these three things should all be renamed, and the content model updated to access the renamed logic.  The files have been updated - These changes will break pageviews on existing installations unless the pageCModel is updated in the islandora admin panel. Our documentation should mention this.",Book Solution Pack,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-724,Update the Tuque API to use Fedora 3.6 getDatastreams,"The REST API in Fedora 3.6 started to allow you to make a call to getDatastreams. This is documented here: https://wiki.duraspace.org/display/FEDORA36/REST+API#RESTAPI-getDatastreams  We can use this to optimize how many calls we need when load an object. Currently we are loading getDatastreamHistory, but we probably want to get all the datastreams instead.   The first step in this would be to break the API out into different versions based on the version of Fedora, and then add the new getDatastreams function to the API class for the correct Fedora version. This allows us a lot of flexibility going forward.",Tuque API,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-725,Update the Tuque Error handler to deal with new Fedora Error Reporting,"Fedora 3.6 did this: Updated REST API Validation failure response codes. If a REST API management operation results in a validation failure (e.g. ingest FOXML validation, validation failure via the DOObjectValidator module) the HTTP response code is now 400. Previously Fedora reported a generic Server Failure 500 response code. The response body indicates the nature of the validation error.  There is an error handling class attached in Tuque, that we should update so it parses errors differently in the new version of Fedora. ",Tuque API,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-726,Islandora Drupal module does not appear to work for subdirectory installations of Drupal,"From our experiments, the Islandora core module for Drupal 6 (haven't yet tested for Drupal 7) does not appear to work with a subdirectory installation of Drupal (i.e. your-site-domain.edu/drupal). This probably results from the use of the $path variable, which would of course include the subdirectory, in many of the controller switching points, inside the module. To replicate this, first install Drupal in s subdirectory of a site, and configure the $base_url in the settings.php for your site, so that Drupal works. After setting up the Islandora module, attempt to add a child collection to the islandora:root collection.",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-728,Islandora Solr facet pages,"I created a new module which allows to easily create facet pages which you can navigate with an alphabetical pager. Part of the code is based on Adam's client-specific module. I made it so that it's easy to deploy and configure.  Code: https://github.com/Islandora/islandora_solr_facet_pages  Un-themed example: https://skitch.com/dannyjoris/epb7b/facet-pages-example Admin screenshot: https://skitch.com/dannyjoris/epb5e/facet-pages-admin Block: https://skitch.com/dannyjoris/ec4h1/facet-pages-block (this screenshot doesn't represent the values in the admin screenshot. The block contains all admin values)  Everything is easily themable, also per-path overrides.",Solr Search,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-730,Make xml_form_builder depend on external extjs module rather than having its own embedded within it.,Currently the xml_form_builder depends on its own internal extjs 4.0.1 library. Make xml_form_builder depend on the external extjs module/lib rather than having its own embedded within it. ,XML Form Builder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISLANDORA-732,Document FITS Integration,"We updated all the modules listed in this ticket to include FITS support. We should include documentation about how to work with this. How to installed it, configure it, etc.","Audio Solution Pack,Basic Image Solution Pack,Islandora Module (Core),Large Image Solution Pack,PDF Solution Pack,Video Solution Pack",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ISLANDORA-733,Tuque all datastream profiles,We should try passing the profiles = true flag in 3.6,Tuque API,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-737,Port RSS secondary display to D7,Port RSS display to D7.  D6 ticket: https://jira.duraspace.org/browse/ISLANDORA-715,Solr Search,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-738,Download.inc in the Content Model Viewer uses deprecated API-A Lite API.,Same issue that was brought up and resolved in https://jira.duraspace.org/browse/ISLANDORA-548.  ,Content Model Viewer 6.x (Deprecated),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-739,Added replace_slashes() to link urls,Didn't add replace_slashes() to links as well. Fixed in D6 and D7.,Solr Search,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-747,Handle count responses as part of the query function in RepositoryQuery.php,"In the risearch interface its possible to do count queries which only return the number of results. It would be nice if we could do this though the RepositoryQuery class as well, currently it only handles sparql responses.",Tuque API,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-748,Expose FedoraObject datastreams to be used with php array functions.,"When attempting to use php array functions such as array_keys/array_map with a FedoraObject instances's data streams, I couldn't find a way to do so. It seems as though all iteration must be done via for loops or using SPL Iterators class (Which are not always available).  It would be convenient to be able to get all the DSID's of an object by doing something like.  array_keys($object->datastreams); or array_keys($object);  or to utilize the array_map, and array_walk functions. http://www.php.net/manual/en/ref.array.php  We need discuss and think carefully before adding something like as $datastreams is currently protected and managed by the object, and I don't think it would be a good idea to expose it publicly.  Given the design we may not be able to have this functionality. ",Tuque API,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-749,Add pages to book without being logged in security loop hole,http://sandbox.islandora.ca/islandora/book/upload/<pid> is accessible without being logged into drupal.,Book Solution Pack,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-750,Page sequencing is off when uploading non-zipped pages,"When uploading pages that are not zipped, whatever file finishes uploading first is considered the first page, second file finished uploading is second page, etc. It ignores the file name sequencing.",Book Solution Pack,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-751,Appending pages not adhering to sequencing,If I add files 1700.jpg and 1701.jpg I get page 1 and page 2. These files are really page 3 and 4 of a book. If I go back and append file 1686.jpg and 1687.jpg and set the start sequence to 1 I get the following...  1 1700 2 1686 2 1701 3 1687,Book Solution Pack,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-753,D6 solr now has separate permission to view search results,"D6 solr now has separate permission to view search results. + An upgrade function has been created to copy the permissions from 'view fedora collection' to the 'view islandora solr search results' permission. (If the user hasn't already set permissions manually before doing running the upgrade)  One detail to be considered is that if you have permissions to view search results, but not to view the collection, the links in the search results will always link to an access denied page. Should I make the default search results links conditional on user access?  Pull request: https://github.com/Islandora/islandora_solr_search/pull/80",Solr Search,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-754,The regex used to validate mimetypes requires a minor change to allow periods.  application/vnd.oasis.opendocument.text fails validation,None,Tuque API,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-756,Form builder fails to load forms with 10+ authors,"Many scientific publications have 10 or more authors - in some cases many more. Right now we typically store author information in a tab panel, but if there are 10 or more author tabs the form will usually fail to load.  Is there a better way to store and present author metadata without using tabs?",XML Form Builder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ISLANDORA-757,Fedora 3.5 and fedora item may not be populating the ownerID attribute properly ->objectProfile->ownerId,None,Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-758,Pathing error in audio sp when site isn't in apache DocumentRoot,Pull request  https://github.com/Islandora/islandora_solution_pack_audio/pull/22,Audio Solution Pack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-759,o missing from info:fedora in page relationship,https://github.com/Islandora/islandora_solution_pack_book/pull/34,Book Solution Pack,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-761,fedora item setting ownerId as user id not user name like all the other APIs,None,Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-762,We should make sure we are properly escaping solr queries,In this commit to the autocomplete solr module Mitch is using a solr query escaping function: https://github.com/Islandora/islandora_autocomplete/commit/04e51abfb846b30a869dfe468958e79ab8c614e1  We should be using this function everywhere to escape queries before they are passed to solr in the solr module. ,Solr Search,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-764,Rewrite core permissions handling,"Need to be able to get permissions from other places, like XACML...  In order to do so, we have to break out of the context of Drupal permissions, and the use of user_access().",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-765,Implement permissions hook in XACML API,"Since we have a couple permissions that can be granted via the POLICY stream, we can now allow the UI to reflect these permissions through the new hook_fedora_repository_check_perm().",XACML Editor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ISLANDORA-766,Allow arrays of relationship objects to be provided,"Objects, as in the ""subject, predicate, object"" of a triple.  The XACML API is creating a large number of versions of the RELS datastreams, which could lead to both performance and space issues.  This could be greatly improved by allowing an array of objects to be passed (in addition to a single string, to preserve current functionality), so the groups of modifications could happen in a single call/datastream modification.",Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-767,Use new relationship addition of arrays in XACML API,"ISLANDORA-766 allows us to add arrays of objects for relationships, so let's do it!",XACML Editor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ISLANDORA-768,Functions redeclared in multiple files,"Looks like some functions get redefined in different files in the Book Solution back, which breaks Drush...  The function islandora_book_create_rels is defined in both the drush.inc and migrate_books.module.",Book Solution Pack,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-769,XACML module hiding GUI elements when it shouldn't,XACML module alters permissions based on the user/roles in the POLICY stream.  When those are not populated in the default permit everything POLICY stream.  We can document and assume a standard global policy and make decisions based on it if there is the default or no POLICY stream.,XACML Editor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ISLANDORA-770,XACML module hiding GUI elements when it shouldn't,XACML module alters permissions based on the user/roles in the POLICY stream.  When those are not populated in the default permit everything POLICY stream.  We can document and assume a standard global policy and make decisions based on it if there is the default or no POLICY stream.,XACML Editor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ISLANDORA-771,When installing Islandora via drush without a repository on the localhost enabled the following error is generated.,PHP Fatal error:  Call to a member function describeRepository() on a non-object in /home/nbanks/sites/islandora.local/sites/all/modules/islandora/includes/utilities.inc on line 100 Drush command terminated abnormally due to an unrecoverable error.           The administration menu for islandora was not available after this time although the module was marked as enabled.                                                                                                                        After this I tried to uninstall the module I got the same error and white screen via the GUI. I had turned on my fedora repository on the localhost before attempting to uninstall.   Subsequent enable/disables did not produce errors and worked as expected.  We should catch this error and still allow the module to install properly but prompt the user that a working repository must be configured.,Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-772,Access Denied page shown when an Fedora Object doesn't exist.,This should probably be a Page not found error.,Islandora Module (Core),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISLANDORA-773,Error while enabling Basic Image Solution Pack from Drush.,"The following extensions will be enabled: islandora_basic_imageDo you really want to continue? (y/n): y  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::loadXML(): EntityRef: expecting ';' in Entity, line: 1 FoxmlDocument.php:170                                                                                                        [warning]  DOMDocument::importNode() expects parameter 1 to be DOMNode, null given FoxmlDocument.php:171                                                                                                    [warning]  DOMNode::appendChild() expects parameter 1 to be DOMNode, null given FoxmlDocument.php:177                                                                                                       [warning]  simplexml_import_dom(): Invalid Nodetype to import FoxmlDocument.php:178                                                                                                                         [warning]  PHP Fatal error:  Call to a member function getDocNamespaces() on a non-object in /home/nbanks/sites/islandora.local/sites/all/libraries/tuque/FoxmlDocument.php on line 179  Drush command terminated abnormally due to an unrecoverable error.                                                                                                                               [error]  Error: Call to a member function getDocNamespaces() on a non-object in /home/nbanks/sites/islandora.local/sites/all/libraries/tuque/FoxmlDocument.php, line 179 ",Basic Image Solution Pack,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
